,binned_BALANCE,binned_PURCHASES,binned_ONEOFF_PURCHASES,binned_INSTALLMENTS_PURCHASES,binned_CASH_ADVANCE,binned_CASH_ADVANCE_TRX,binned_PURCHASES_TRX,binned_CREDIT_LIMIT,binned_PAYMENTS,binned_MINIMUM_PAYMENTS,binned_BALANCE_FREQUENCY,binned_PURCHASES_FREQUENCY,binned_ONEOFF_PURCHASES_FREQUENCY,binned_PURCHASES_INSTALLMENTS_FREQUENCY,binned_CASH_ADVANCE_FREQUENCY,binned_PRC_FULL_PAYMENT,binned_TENURE
0,-1.0173275396732708,-0.2353185006274792,-0.9639201097414438,0.16904965167775046,-0.9147341669700483,-0.6935992233812557,-0.41479807613246517,-1.5093864547185174,-1.3566025539079827,-1.1018380986971599,-0.3460844498202465,-0.6873660052929168,-0.6060151736491276,-0.8938338951866325,-0.5021682298940502,-0.4820310457882873,0.3503515306330823
1,0.5824025872879137,-1.6110976209245618,-0.9639201097414438,-1.0628928017947161,1.35746829705882,1.1306533703112815,-1.1952045490578853,1.1868362147277578,0.9318091064499454,0.5979886913784486,0.47304005201561306,-1.1599202329464708,-0.6060151736491276,-0.8938338951866325,0.8973657125917348,0.17434385207528283,0.3503515306330823
2,0.5824025872879137,0.4525710595210621,0.8971631830473761,-1.0628928017947161,-0.9147341669700483,-0.6935992233812557,0.36560839679295487,1.1868362147277578,-0.21239672372901863,0.5979886913784486,0.47304005201561306,1.2028509053212992,2.5643518256412046,-0.8938338951866325,-0.5021682298940502,-0.4820310457882873,0.3503515306330823
3,0.5824025872879137,1.1404606196696032,1.5175242806436493,-1.0628928017947161,0.22136706504438602,-0.6935992233812557,-1.1952045490578853,1.1868362147277578,-3.645014214265911,-0.2519247036593556,-1.165208951656106,-1.1599202329464708,-0.6060151736491276,-0.8938338951866325,-0.5021682298940502,-0.4820310457882873,0.3503515306330823
4,0.5824025872879137,-0.9232080607760205,-0.3435590121451705,-1.0628928017947161,-0.9147341669700483,-0.6935992233812557,-1.1952045490578853,-1.5093864547185174,-0.21239672372901863,-0.2519247036593556,0.47304005201561306,-1.1599202329464708,-0.6060151736491276,-0.8938338951866325,-0.5021682298940502,-0.4820310457882873,0.3503515306330823
5,0.5824025872879137,0.4525710595210621,-0.9639201097414438,1.4009921051502172,-0.9147341669700483,-0.6935992233812557,0.36560839679295487,-0.6106455649030924,0.9318091064499454,1.4479020864162528,0.47304005201561306,0.7302966776677453,-0.6060151736491276,0.554458613961507,-0.5021682298940502,-0.4820310457882873,0.3503515306330823
6,-0.21746247619267858,1.1404606196696032,1.5175242806436493,0.7850208784139838,-0.9147341669700483,-0.6935992233812557,1.9264213426437948,1.1868362147277578,0.9318091064499454,-0.2519247036593556,0.47304005201561306,1.2028509053212992,2.5643518256412046,1.5199869533936,-0.5021682298940502,2.7998434435295634,0.3503515306330823
7,0.5824025872879137,0.4525710595210621,-0.9639201097414438,0.7850208784139838,-0.9147341669700483,-0.6935992233812557,0.36560839679295487,-0.6106455649030924,-0.21239672372901863,0.5979886913784486,0.47304005201561306,1.2028509053212992,-0.6060151736491276,1.5199869533936,-0.5021682298940502,-0.4820310457882873,0.3503515306330823
8,0.5824025872879137,0.4525710595210621,0.8971631830473761,0.7850208784139838,-0.9147341669700483,-0.6935992233812557,-0.41479807613246517,1.1868362147277578,-0.21239672372901863,-0.2519247036593556,0.47304005201561306,-0.6873660052929168,-0.6060151736491276,-0.411069725470586,-0.5021682298940502,-0.4820310457882873,0.3503515306330823
9,-0.21746247619267858,0.4525710595210621,1.5175242806436493,-1.0628928017947161,-0.9147341669700483,-0.6935992233812557,-0.41479807613246517,1.1868362147277578,-0.21239672372901863,-1.1018380986971599,-1.165208951656106,-0.6873660052929168,0.028058226208938882,-0.8938338951866325,-0.5021682298940502,-0.4820310457882873,0.3503515306330823
